AwardID,AwardType,LegalBusinessName,ContractingAgency,DateSigned,ActionObligation,ReferencedIDV,ContractingOffice,NAICS_Code,PSC_Code,EntityCity,UniqueEntityID_DUNS,EntityState,UniqueEntityID_SAM,Zip,UltimateParentUniqueEntityID_DUNS,UltimateParentLegalBusinessName,UltimateParentUniqueEntityID_SAM,CAGE_Code
,BPA CALL,"EXCELLA, INC.",BUREAU OF THE FISCAL SERVICE,"February 24, 2022"," $1,499,328",20343018A00004,ARC DIV PROC SVCS - CFPB,541519,DA10,ARLINGTON,124023404,VA,KMKUAFKECJ83,222015426,124023404,EXCELLA CONSULTING  INC.,KMKUAFKECJ83,3EQN7
,PURCHASE ORDER,"SOLAR ATMOSPHERES MFG., INC.",UNITED STATES MINT,"February 24, 2022"," $9,340.41",,US MINT PHILADELPHIA,334513,3426,SELLERSVILLE,127548118,PA,FFY8UTLR36G9,189602630,127548118,SOLAR ATMOSPHERES MFG.  INC.,FFY8UTLR36G9,3H0D5
,PURCHASE ORDER,FBT INC,UNITED STATES MINT,"February 24, 2022"," $129,250",,US MINT PHILADELPHIA,333249,3442,ST CATHARINES,201471331,ON,D9VYQCMQT1J6,L2R 7K6,201471331,FBT INC,D9VYQCMQT1J6,L6499
,PURCHASE ORDER,"MBC PRODUCTS, INC.",UNITED STATES MINT,"February 24, 2022"," $5,321.94",,US MINT PHILADELPHIA,339999,4730,PROSPECT PARK,161904839,PA,J1UEFKRQMMD6,190761217,161904839,MBC PRODUCTS  INC.,J1UEFKRQMMD6,397H4
,PURCHASE ORDER,CHEMICAL VENTURES INC,UNITED STATES MINT,"February 24, 2022"," $25,791",,US MINT PHILADELPHIA,325611,6810,RICHBORO,127944010,PA,MCTAK6K1N1T3,189541420,127944010,CHEMICAL VENTURES INC,MCTAK6K1N1T3,3DV52
,PURCHASE ORDER,CINTAS CORPORATION NO. 2,UNITED STATES MINT,"February 24, 2022"," $26,970",,US MINT PHILADELPHIA,812331,8415,MASON,938288222,OH,G42UNR7AGNF4,450409151,056481716,CINTAS CORPORATION,UMB7VH738LM1,3BYG1
,PURCHASE ORDER,"PLUG-IN UTILITY SERVICES, CORP.",INTERNAL REVENUE SERVICE,"February 24, 2022"," $43,234.98",,SOUTHEAST REGION,238210,7F20,TOA BAJA,079253156,PR,XALHCE4N7JW3,009494102,079253156,PLUG IN UTILITY SERVICES CORP,XALHCE4N7JW3,71TM1
,PURCHASE ORDER,"KNOWLEDGE BASED SYSTEMS, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022"," $3,805",,SOUTHEAST REGION,541519,DE10,COLLEGE STATION,555403328,TX,YJXQFQ83DQR4,778402335,555403328,KNOWLEDGE BASED SYSTEMS  INC.,YJXQFQ83DQR4,0HKB8
,PURCHASE ORDER,"JAN BROWN & ASSOCIATES CSR, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$298.25,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,SAN FRANCISCO,166381640,CA,VJ9FUY6JU7A5,941111542,166381640,JAN BROWN & ASSOCIATES  CSR  INC.,VJ9FUY6JU7A5,3YMD1
,PURCHASE ORDER,"TOBY FELDMAN, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022"," -$1,017",,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,NEW YORK,183362482,NY,F1GFBJZPEL47,100198760,183362482,TOBY FELDMAN INC,F1GFBJZPEL47,3U2Q8
,PURCHASE ORDER,PREQIN LTD,INTERNAL REVENUE SERVICE,"February 24, 2022"," $15,000",,MIDWEST REGION,519130,R612,LONDON,424691058,,Q7VREAYWLG74,EC4V 3BJ,288377260,PREQIN LTD,S54XYFSYY4D3,U0QZ2
,PURCHASE ORDER,"TOBY FELDMAN, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022"," $7,000",,MIDWEST REGION,561492,R606,NEW YORK,183362482,NY,F1GFBJZPEL47,100198760,183362482,TOBY FELDMAN INC,F1GFBJZPEL47,3U2Q8
,PURCHASE ORDER,DEBRA A SPRAGUE,INTERNAL REVENUE SERVICE,"February 24, 2022", -$157.25,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,CINCINNATI,834443371,OH,PN17B6TXTL63,452472654,834443371,DEBRA A SPRAGUE,PN17B6TXTL63,1YA82
,PURCHASE ORDER,GRADILLAS COURT REPORTERS INC,INTERNAL REVENUE SERVICE,"February 24, 2022", -$98.38,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,"JAN BROWN & ASSOCIATES CSR, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$497.5,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,SAN FRANCISCO,166381640,CA,VJ9FUY6JU7A5,941111542,166381640,JAN BROWN & ASSOCIATES  CSR  INC.,VJ9FUY6JU7A5,3YMD1
,PURCHASE ORDER,GRADILLAS COURT REPORTERS INC,INTERNAL REVENUE SERVICE,"February 24, 2022", -$455,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,"TOBY FELDMAN, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$13.5,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,NEW YORK,183362482,NY,F1GFBJZPEL47,100198760,183362482,TOBY FELDMAN INC,F1GFBJZPEL47,3U2Q8
,PURCHASE ORDER,GRADILLAS COURT REPORTERS INC,INTERNAL REVENUE SERVICE,"February 24, 2022", -$315,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,GRADILLAS COURT REPORTERS INC,INTERNAL REVENUE SERVICE,"February 24, 2022", -$255,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,DEBRA A SPRAGUE,INTERNAL REVENUE SERVICE,"February 24, 2022", -$147.5,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,CINCINNATI,834443371,OH,PN17B6TXTL63,452472654,834443371,DEBRA A SPRAGUE,PN17B6TXTL63,1YA82
,PURCHASE ORDER,DEBRA A SPRAGUE,INTERNAL REVENUE SERVICE,"February 24, 2022", -$460,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,CINCINNATI,834443371,OH,PN17B6TXTL63,452472654,834443371,DEBRA A SPRAGUE,PN17B6TXTL63,1YA82
,PURCHASE ORDER,GRADILLAS COURT REPORTERS INC,INTERNAL REVENUE SERVICE,"February 24, 2022", -$40,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,"TOBY FELDMAN, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022"," -$2,575",,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,NEW YORK,183362482,NY,F1GFBJZPEL47,100198760,183362482,TOBY FELDMAN INC,F1GFBJZPEL47,3U2Q8
,PURCHASE ORDER,"TOBY FELDMAN, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022"," -$1,250",,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,NEW YORK,183362482,NY,F1GFBJZPEL47,100198760,183362482,TOBY FELDMAN INC,F1GFBJZPEL47,3U2Q8
,PURCHASE ORDER,"TOBY FELDMAN, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$395.5,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,NEW YORK,183362482,NY,F1GFBJZPEL47,100198760,183362482,TOBY FELDMAN INC,F1GFBJZPEL47,3U2Q8
,PURCHASE ORDER,ON THE RECORD REPORTING & TRANSCRIPTION INC,INTERNAL REVENUE SERVICE,"February 24, 2022"," -$2,283.75",,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,AUSTIN,128255940,TX,PGAVN91LGCR3,787521055,128255940,ONTHE RECORD REPORTING INC,PGAVN91LGCR3,35GR2
,PURCHASE ORDER,DEBRA A SPRAGUE,INTERNAL REVENUE SERVICE,"February 24, 2022", -$297.5,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,CINCINNATI,834443371,OH,PN17B6TXTL63,452472654,834443371,DEBRA A SPRAGUE,PN17B6TXTL63,1YA82
,PURCHASE ORDER,"BEHMKE REPORTING AND VIDEO SERVICES, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$470.48,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,SAN FRANCISCO,623510054,CA,L6XZTKQ26275,941052475,623510054,BEHMKE REPORTING & VIDEO SERVICES,L6XZTKQ26275,3EL21
,PURCHASE ORDER,GRADILLAS COURT REPORTERS INC,INTERNAL REVENUE SERVICE,"February 24, 2022", -$840,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,"TOBY FELDMAN, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$12,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,NEW YORK,183362482,NY,F1GFBJZPEL47,100198760,183362482,TOBY FELDMAN INC,F1GFBJZPEL47,3U2Q8
,PURCHASE ORDER,"LEX REPORTING SERVICE, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$324.1,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,NEW YORK,785462201,NY,VL7AS8B21SF6,100384209,785462201,LEX REPORTING SERVICE  INC.,VL7AS8B21SF6,30GJ7
,PURCHASE ORDER,DEBRA A SPRAGUE,INTERNAL REVENUE SERVICE,"February 24, 2022", -$574.75,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,CINCINNATI,834443371,OH,PN17B6TXTL63,452472654,834443371,DEBRA A SPRAGUE,PN17B6TXTL63,1YA82
,PURCHASE ORDER,GRADILLAS COURT REPORTERS INC,INTERNAL REVENUE SERVICE,"February 24, 2022", -$105,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,"TOBY FELDMAN, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$44,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,NEW YORK,183362482,NY,F1GFBJZPEL47,100198760,183362482,TOBY FELDMAN INC,F1GFBJZPEL47,3U2Q8
,PURCHASE ORDER,"TOBY FELDMAN, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$500,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,NEW YORK,183362482,NY,F1GFBJZPEL47,100198760,183362482,TOBY FELDMAN INC,F1GFBJZPEL47,3U2Q8
,PURCHASE ORDER,GRADILLAS COURT REPORTERS INC,INTERNAL REVENUE SERVICE,"February 24, 2022", -$550,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,"LEX REPORTING SERVICE, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$303.2,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,NEW YORK,785462201,NY,VL7AS8B21SF6,100384209,785462201,LEX REPORTING SERVICE  INC.,VL7AS8B21SF6,30GJ7
,PURCHASE ORDER,"BEHMKE REPORTING AND VIDEO SERVICES, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$25,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,SAN FRANCISCO,623510054,CA,L6XZTKQ26275,941052475,623510054,BEHMKE REPORTING & VIDEO SERVICES,L6XZTKQ26275,3EL21
,PURCHASE ORDER,DEBRA A SPRAGUE,INTERNAL REVENUE SERVICE,"February 24, 2022", -$297.5,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,CINCINNATI,834443371,OH,PN17B6TXTL63,452472654,834443371,DEBRA A SPRAGUE,PN17B6TXTL63,1YA82
,PURCHASE ORDER,"HENDERSON LEGAL SERVICES, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022"," -$2,201.5",,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,ARLINGTON,130199586,VA,JDXELGM7XKN4,222092453,130199586,HENDERSON LEGAL SERVICES  INC.,JDXELGM7XKN4,3FZU3
,PURCHASE ORDER,"HENDERSON LEGAL SERVICES, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022"," -$3,285",,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,ARLINGTON,130199586,VA,JDXELGM7XKN4,222092453,130199586,HENDERSON LEGAL SERVICES  INC.,JDXELGM7XKN4,3FZU3
,PURCHASE ORDER,GRADILLAS COURT REPORTERS INC,INTERNAL REVENUE SERVICE,"February 24, 2022"," -$4,487.5",,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,"TOBY FELDMAN, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$544,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,NEW YORK,183362482,NY,F1GFBJZPEL47,100198760,183362482,TOBY FELDMAN INC,F1GFBJZPEL47,3U2Q8
,PURCHASE ORDER,DEBRA A SPRAGUE,INTERNAL REVENUE SERVICE,"February 24, 2022", -$435,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,CINCINNATI,834443371,OH,PN17B6TXTL63,452472654,834443371,DEBRA A SPRAGUE,PN17B6TXTL63,1YA82
,PURCHASE ORDER,GRADILLAS COURT REPORTERS INC,INTERNAL REVENUE SERVICE,"February 24, 2022", -$242.74,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,"TOBY FELDMAN, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$44,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,NEW YORK,183362482,NY,F1GFBJZPEL47,100198760,183362482,TOBY FELDMAN INC,F1GFBJZPEL47,3U2Q8
,PURCHASE ORDER,DEBRA A SPRAGUE,INTERNAL REVENUE SERVICE,"February 24, 2022", -$738.75,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,CINCINNATI,834443371,OH,PN17B6TXTL63,452472654,834443371,DEBRA A SPRAGUE,PN17B6TXTL63,1YA82
,PURCHASE ORDER,"BEHMKE REPORTING AND VIDEO SERVICES, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022"," -$1,060",,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,SAN FRANCISCO,623510054,CA,L6XZTKQ26275,941052475,623510054,BEHMKE REPORTING & VIDEO SERVICES,L6XZTKQ26275,3EL21
,PURCHASE ORDER,DEBRA A SPRAGUE,INTERNAL REVENUE SERVICE,"February 24, 2022", -$10,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,CINCINNATI,834443371,OH,PN17B6TXTL63,452472654,834443371,DEBRA A SPRAGUE,PN17B6TXTL63,1YA82
,PURCHASE ORDER,"BEHMKE REPORTING AND VIDEO SERVICES, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$615.2,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,SAN FRANCISCO,623510054,CA,L6XZTKQ26275,941052475,623510054,BEHMKE REPORTING & VIDEO SERVICES,L6XZTKQ26275,3EL21
,PURCHASE ORDER,"GRADILLAS COURT REPORTERS, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$80,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,DEBRA A SPRAGUE,INTERNAL REVENUE SERVICE,"February 24, 2022", -$141.25,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,CINCINNATI,834443371,OH,PN17B6TXTL63,452472654,834443371,DEBRA A SPRAGUE,PN17B6TXTL63,1YA82
,PURCHASE ORDER,"GRADILLAS COURT REPORTERS, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$147.5,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,"TOBY FELDMAN, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$24,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,NEW YORK,183362482,NY,F1GFBJZPEL47,100198760,183362482,TOBY FELDMAN INC,F1GFBJZPEL47,3U2Q8
,PURCHASE ORDER,DEBRA A SPRAGUE,INTERNAL REVENUE SERVICE,"February 24, 2022", -$397.1,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,CINCINNATI,834443371,OH,PN17B6TXTL63,452472654,834443371,DEBRA A SPRAGUE,PN17B6TXTL63,1YA82
,PURCHASE ORDER,"GRADILLAS COURT REPORTERS, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$25,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,"GRADILLAS COURT REPORTERS, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$25,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,"GRADILLAS COURT REPORTERS, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$640,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,"HENDERSON LEGAL SERVICES, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$912,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,ARLINGTON,130199586,VA,JDXELGM7XKN4,222092453,130199586,HENDERSON LEGAL SERVICES  INC.,JDXELGM7XKN4,3FZU3
,PURCHASE ORDER,"GRADILLAS COURT REPORTERS, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$80,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,"GRADILLAS COURT REPORTERS, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$80,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,"TOBY FELDMAN, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$24,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,NEW YORK,183362482,NY,F1GFBJZPEL47,100198760,183362482,TOBY FELDMAN INC,F1GFBJZPEL47,3U2Q8
,PURCHASE ORDER,DEBRA A SPRAGUE,INTERNAL REVENUE SERVICE,"February 24, 2022", -$147.75,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,CINCINNATI,834443371,OH,PN17B6TXTL63,452472654,834443371,DEBRA A SPRAGUE,PN17B6TXTL63,1YA82
,PURCHASE ORDER,"GRADILLAS COURT REPORTERS, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$80,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,DEBRA A SPRAGUE,INTERNAL REVENUE SERVICE,"February 24, 2022", -$44.5,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,CINCINNATI,834443371,OH,PN17B6TXTL63,452472654,834443371,DEBRA A SPRAGUE,PN17B6TXTL63,1YA82
,PURCHASE ORDER,"GRADILLAS COURT REPORTERS, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", -$287,,NATIONAL OFFICE - PROCUREMENT OBO,561492,R606,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,"LAMPL HERBERT CONSULTANTS, INC",INTERNAL REVENUE SERVICE,"February 24, 2022"," $159,349",,WESTERN REGION,541990,R424,TALLAHASSEE,021129432,FL,KQHSK3WZL8J1,323012509,021129432,LAMPL HERBERT CONSULTANTS  INC,KQHSK3WZL8J1,1RUZ2
,PURCHASE ORDER,DAVID HANDSHER,INTERNAL REVENUE SERVICE,"February 24, 2022"," $8,100",,WESTERN REGION,541990,R418,SAN FRANCISCO,007435469,CA,UNH4K9AR79Z1,941024427,007435469,DAVID HANDSHER,UNH4K9AR79Z1,3K9T2
,PURCHASE ORDER,"GRADILLAS COURT REPORTERS, INC.",INTERNAL REVENUE SERVICE,"February 24, 2022", $785,,WESTERN REGION,541990,R418,GLENDALE,067459326,CA,RBSBNL94ZNK1,912032369,067459326,GRADILLAS COURT REPORTERS INC,RBSBNL94ZNK1,5L2Y8
,PURCHASE ORDER,TANKERSLEY. MICHAEL,INTERNAL REVENUE SERVICE,"February 24, 2022"," $71,759.5",,WESTERN REGION,541990,R424,LEWISBURG,149529153,TN,KNDDSF7KFY93,370914115,149529153,TANKERSLEY APPRAISAL,KNDDSF7KFY93,3X5D3
,PURCHASE ORDER,"COLUMBIA MACHINE WORKS, INC.",UNITED STATES MINT,"February 24, 2022"," $15,750",,US MINT SAN FRANCISCO,333999,3442,TURLOCK,009161324,CA,K6B8LSMSGUF5,953809518,009161324,COLUMBIA MACHINE WORKS,K6B8LSMSGUF5,2E902
,DELIVERY ORDER,POWERTRAIN INC,OFFICE OF PERSONNEL MANAGEMENT,"February 24, 2022"," $10,798.45",24361820D0001,OPM DC CENTRAL OFFICE CONTRACTING,541519,U009,LANDOVER,837788223,MD,FFFBN9JMAKK3,207852230,837788223,POWERTRAIN INC,FFFBN9JMAKK3,1ZLY7
,DELIVERY ORDER,AT&T; CORP.,FEDERAL COMMUNICATIONS COMMISSION,"February 24, 2022"," $1,254,245.78",GS00Q17NSD3000,FCC,517110,R499,OAKTON,617565247,VA,MX89BGD5FK75,221851000,108024050,AT&T; CORP.,FYZWKUHGU8W4,9B542
,DELIVERY ORDER,AT&T; CORP.,FEDERAL COMMUNICATIONS COMMISSION,"February 24, 2022", $0,GS00T07NSD0041,FCC,517110,R426,OAKTON,621599893,VA,MNALR8D818N7,221850001,108024050,AT&T; CORP.,FYZWKUHGU8W4,0LUL1
,DELIVERY ORDER,R3 UNIQ INC,FEDERAL COMMUNICATIONS COMMISSION,"February 24, 2022", $0,47QTCA21D0008,FCC,611420,R499,BETTENDORF,809046274,IA,MC2YEN912K88,527223278,809046274,R3 UNIQ INC,MC2YEN912K88,74WH3
,DELIVERY ORDER,"NETCENTRIC TECHNOLOGY, LLC",FEDERAL COMMUNICATIONS COMMISSION,"February 24, 2022"," $3,593.1",47QRAA19D00AU,FCC,541715,7A21,WALL TOWNSHIP,113807676,NJ,T65LCYKJCW58,077199671,076637073,ARCTIC SLOPE REGIONAL CORPORATION,CY16XXPHX213,1R5E0
,BPA,DELOITTE CONSULTING LLP,SOCIAL SECURITY ADMINISTRATION,"February 24, 2022", $0,GS35F0617Y,SSA OFC OF ACQUISITION  GRANTS,541512,D399,ARLINGTON,019121586,VA,CKV2L9GZKJK3,222091742,216754602,DELOITTE TOUCHE TOHMATSU LIMITED,GXJAJT3X6SY3,1TTG5
,DELIVERY ORDER,CARAHSOFT TECHNOLOGY CORP.,SOCIAL SECURITY ADMINISTRATION,"February 24, 2022"," $275,400",GS35F0119Y,SSA OFC OF ACQUISITION  GRANTS,511210,7030,RESTON,088365767,VA,DT8KJHZXVJH5,201905230,088365767,CARAHSOFT TECHNOLOGY CORPORATION,DT8KJHZXVJH5,1P3C5
,PURCHASE ORDER,CHAMPIONX LLC,SOCIAL SECURITY ADMINISTRATION,"February 24, 2022", $0,,SSA OFC OF ACQUISITION  GRANTS,541690,H268,SUGAR LAND,004962403,TX,C4YKGCWMBAR6,77478,081123048,APERGY CORPORATION,PCUAKJCDD8G3,89524
,DEFINITIVE CONTRACT,"COGNOSANTE, LLC",SOCIAL SECURITY ADMINISTRATION,"February 24, 2022"," $5,075,371.24",,SSA OFC OF ACQUISITION  GRANTS,541611,R408,FALLS CHURCH,624287306,VA,DKP2F2S75GG5,220424552,826974789,COGNOSANTE  LLC,DZ4ECC39L9C7,3G7K2
,BPA CALL,"SECURITYHUNTER, INC.",SOCIAL SECURITY ADMINISTRATION,"February 24, 2022"," $16,780",28321320A00040037,SSA OFC OF ACQUISITION  GRANTS,541330,N063,BALTIMORE,610626798,MD,CE4FVLS87M41,212443059,610626798,SECURITYHUNTER  INC.,CE4FVLS87M41,1TZX8
,BPA CALL,"ABT ASSOCIATES, INC.",SOCIAL SECURITY ADMINISTRATION,"February 24, 2022", $0,28321318A00040031,SSA OFC OF ACQUISITION  GRANTS,541611,R499,ROCKVILLE,058595539,MD,C9S1NLQ67626,208524907,043397520,ABT ASSOCIATES INC.,X1ZXL81Y8E18,1C0U6
,BPA CALL,"TENDLER, JACOB MD",SOCIAL SECURITY ADMINISTRATION,"February 24, 2022"," $14,100",28321321AC0040054,SSA OFC OF ACQUISITION  GRANTS,621112,Q526,BALTIMORE,167426485,MD,CJKDX8AXDPB4,212047527,167426485,JACOB TENDLER MD,CJKDX8AXDPB4,3GTY5
,BPA CALL,JEFF Z ZHANG,SOCIAL SECURITY ADMINISTRATION,"February 24, 2022"," $14,100",28321321AC0040060,SSA OFC OF ACQUISITION  GRANTS,621111,Q526,PERRY HALL,117808609,MD,VBVEUJHVVHP8,211289848,117808609,JEFF Z ZHANG,VBVEUJHVVHP8,8TV71
,DELIVERY ORDER,"STRATCOMM, INC.",SOCIAL SECURITY ADMINISTRATION,"February 24, 2022", $0,SS02176R006,SSA OFC OF ACQUISITION  GRANTS,561492,R606,NATICK,093291644,MA,WEL4FJ4JA8J5,017601541,093291644,STRATCOMM  INC.,WEL4FJ4JA8J5,5LRB0
,DELIVERY ORDER,"STRATCOMM, INC.",SOCIAL SECURITY ADMINISTRATION,"February 24, 2022", $0,SS02176R010,SSA OFC OF ACQUISITION  GRANTS,561492,R606,NATICK,093291644,MA,WEL4FJ4JA8J5,017601541,093291644,STRATCOMM  INC.,WEL4FJ4JA8J5,5LRB0
